"sentence1","sentence2","sent_1","sent","id"
"Тяжелая форма гастроэзофагеальной рефлюксной болезни.","Нет истории ГЭРБ","contradiction","2","24206350-66c7-11e7-a8f3-f45c89b91419"
"Затем у него был рецидив в [**2774**] и он снова прошел курс Интерлейкина-2.","Нет истории заболеваний","contradiction","2","2409922e-66c7-11e7-ae40-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациент - 74-летний мужчина с многочисленными медицинскими проблемами был найден лежащим на тротуаре сегодня днем.","Нет истории заболеваний","contradiction","2","240b4024-66c7-11e7-be15-f45c89b91419"
"Ишемическая болезнь сердца давний ИМ в возрасте 40 лет на фоне употребления кокаина - левосторонняя и двухсосудистая коронарная болезнь диагностированная при катетеризации сердца [**3157-9-2**] на фоне ИМ без подъема ST (пик CK 190 MB 20 тропонин T 45).","Нет истории злоупотребления наркотиками","contradiction","2","24396474-66c7-11e7-a19d-f45c89b91419"
"Талассемия # Злоупотребление психоактивными веществами (героин/кокаин) сообщает об отсутствии таковых с [**2947**].","Нет истории злоупотребления наркотиками","contradiction","2","2443ef12-66c7-11e7-ae22-f45c89b91419"
"Злоупотребляла различными веществами интраназально и курила крэк.","Нет истории злоупотребления наркотиками","contradiction","2","24467266-66c7-11e7-a40d-f45c89b91419"
"Замена митрального клапана вопрос о ревматическом пороке сердца в [**2527**].","Нет истории кардиохирургии","contradiction","2","2447c546-66c7-11e7-bb4a-f45c89b91419"
"1 год у эндокринолога в [**Больница 4**] кровотечение из жкт (источник неизвестен) с черным стулом.","Нет истории кровотечений из желудочно-кишечного тракта","contradiction","2","240af10a-66c7-11e7-8883-f45c89b91419"
"Острая левая лобная субдуральная гематома [**3244-4-3**] с историей болезни аналогичной текущей.","Нет истории кровотечения из головы","contradiction","2","244360e4-66c7-11e7-acf8-f45c89b91419"
"Начал принимать Ритуксан в течение 4 недель в [**3492**].","Нет истории лечения моноклональными антителами","contradiction","2","1893836e-66c7-11e7-b8b7-f45c89b91419"
"Состояние после установки устройств центрального венозного доступа 2 процедуры [**11/2663**] и [**01/2663**].","Нет истории лечения рака","contradiction","2","23f18242-66c7-11e7-ad12-f45c89b91419"
"ДГПЖ ТУР в [**2763**] 6.","Нет истории лечения увеличенной простаты","contradiction","2","242c98be-66c7-11e7-9711-f45c89b91419"
"Больной упал ударился головой.","Нет истории падений или травм","contradiction","2","2431b576-66c7-11e7-9a0c-f45c89b91419"
"Лихорадки и озноба нет.","нет лихорадки","entailment","1","23f19976-66c7-11e7-8876-f45c89b91419"
"Неинсулинозависимый сахарный диабет","Нет метаболических заболеваний","contradiction","2","242b5652-66c7-11e7-aefe-f45c89b91419"
"Паралич лицевого нерва 2 5.","Нет мышечной слабости","contradiction","2","23fd9ed0-66c7-11e7-a701-f45c89b91419"
"Ни наркотических веществ ни употребления алкоголя.","нет наркотиков","neutral","0","23ef63a4-66c7-11e7-a477-f45c89b91419"
"ОНМК с левосторонним параличом [**9-5**] 4.","Нет неврологических симптомов","contradiction","2","2420905a-66c7-11e7-9dfd-f45c89b91419"
"Переведён в [**Больница 22**] для оказания нейрохирургической помощи.","Нет неврологической дисфункции","contradiction","2","24221786-66c7-11e7-ba95-f45c89b91419"
"Выявленных контактов с больными нет.","Нет недавнего контакта с больными людьми","entailment","1","18946950-66c7-11e7-9a49-f45c89b91419"
"Нет недавнего повышения температуры озноба или выделения мокроты.","Нет недавней пневмонии","neutral","0","240ff81c-66c7-11e7-9162-f45c89b91419"
"Никаких недавних падений или травм.","Нет недавней травмы головы из-за падения","entailment","1","23f10628-66c7-11e7-b976-f45c89b91419"
"Никаких недавних падений или травм.","Нет недавних обмороков","neutral","0","23f108ee-66c7-11e7-af4c-f45c89b91419"
"Выявленных контактов с больными нет.","Нет недавних путешествий","neutral","0","18946c70-66c7-11e7-8481-f45c89b91419"
"Что касается рассечения позвоночной артерии оно появилось у него после удара во время игры в хоккей с друзьями около 4 недель назад. после этого было несколько эпизодов острого головокружения и головных болей которые отличались от его обычных мигреней.","Нет недавних травм","contradiction","2","2431d41e-66c7-11e7-8157-f45c89b91419"
"Болезнь Альцгеймера 2.","Нет нейрокогнитивных нарушений","contradiction","2","243b8bb4-66c7-11e7-9993-f45c89b91419"
"Ему необходима амбулаторная цистоскопия.","нет необходимости в цистоскопии","contradiction","2","23f01d08-66c7-11e7-add1-f45c89b91419"
"В анамнезе нет необычных неонатальных заболеваний.","Нет неонатального сепсиса","entailment","1","2448c2f0-66c7-11e7-b36b-f45c89b91419"
"Перфузия миокарда [**12-25**]: имеется умеренный фиксированный дефект затрагивающий базилярную часть боковой стенки.","Нет никаких отклонений от нормы","contradiction","2","1893da08-66c7-11e7-be94-f45c89b91419"
"Все это происходит через [**4-22**] минут после еды.","нет никакой связи появления симптоматики со временем приёма пищи","contradiction","2","242672b6-66c7-11e7-b5a6-f45c89b91419"
"Отрицает любые последующие эпизоды примеси крови в кале гематохезии.","Нет опасений по поводу желудочно-кишечного кровотечения.","contradiction","2","2415b176-66c7-11e7-8456-f45c89b91419"
"По словам анестезиолога есть опасение что пациент будет трудно интубировать учитывая его телосложение.","Нет опасений по поводу интубации пациента.","contradiction","2","243bc6a4-66c7-11e7-9ef1-f45c89b91419"
"Ввели 45 мг Зосина внутривенно.","нет опасений по поводу инфекции","contradiction","2","241b39f4-66c7-11e7-b1d4-f45c89b91419"
"В реанимационном отделении пациент получил Ванкомицин Левофлоксацин Метронидазол.","нет опасений по поводу инфекции","contradiction","2","24298386-66c7-11e7-897d-f45c89b91419"
"В дополнение к рентгенограмме грудного отдела позвоночника была проведена МРТ шейного и нижнего отделов позвоночника.","Нет опасений по поводу патологии позвоночника.","contradiction","2","24145178-66c7-11e7-ba5c-f45c89b91419"
"Планировалось провести холесцинтиграфию чтобы лучше оценить состояние желчного пузыря.","нет опасений по поводу холецистита","contradiction","2","23fcfdca-66c7-11e7-a9c5-f45c89b91419"
"Отсутствие лихорадки озноба недавних заболеваний болей в груди одышки болей в животе кровотечений из ЖКТ дизурии или недержания (кишечника или мочевого пузыря).","Нет острого коронарного синдрома.","neutral","0","189751b0-66c7-11e7-8e90-f45c89b91419"
"Двусторонние переломы бедра.","Нет переломов в анамнезе","contradiction","2","242eb8cc-66c7-11e7-86d7-f45c89b91419"
"Со слов членов семьи она сломала лобковую кость 3 недели назад.","Нет переломов в анамнезе","contradiction","2","189dc7b6-66c7-11e7-815f-f45c89b91419"
"Без плевральной боли.","нет плевритической боли","entailment","1","2402c980-66c7-11e7-b4b6-f45c89b91419"
"Отрицал наличие зеленой или желтой мокроты кровохарканья или лихорадки.","Нет повышенной температуры","entailment","1","23fb052e-66c7-11e7-aa04-f45c89b91419"
"Были взяты анализы крови.","Нет подозрений на заражение","contradiction","2","2444caa6-66c7-11e7-a13e-f45c89b91419"
"В отделении скорой он получил 2 литра нормального физраствора внутривенно Cipro 400 мг и Flagyl 500.","Нет показаний для внутривенного введения антибиотиков","contradiction","2","24120ee2-66c7-11e7-90d5-f45c89b91419"
"Он был переведен в стационар. На [**2691-4-16**] проведена повторная оценка глотания у постели больного.","Нет показаний для оценки функции глотания","contradiction","2","189e47ae-66c7-11e7-9df6-f45c89b91419"
"Ему был установлен центральный катетер с тремя отдельными каналами.","Нет показаний для установки центрального катетера","contradiction","2","2416f02c-66c7-11e7-8213-f45c89b91419"
"Назначены антибиотики: циклофосфамида / Ванкомицин / Левофлоксацин / Метронидазол.","Нет показаний к антибактериальной терапии","contradiction","2","23fdd4de-66c7-11e7-951b-f45c89b91419"
"Лихорадки и озноба нет.","нет потери веса","neutral","0","23f19c1e-66c7-11e7-beb4-f45c89b91419"
"Для уменьшения боли назначили аспирин и начали вводить гепарин внутривенно из-за опасения развития ОКС.","Нет признаков или симптомов указывающих на сердечный приступ","contradiction","2","18955612-66c7-11e7-b203-f45c89b91419"
"Позже был госпитализирован [**Дата 20892**] по причине остео/сепсиса.","нет признаков инфекции","contradiction","2","241a771c-66c7-11e7-97f0-f45c89b91419"
"Ей поставили капельницу с бикарбонатом и дали активированный уголь в связи с предполагаемой трициклической передозировкой.","Нет признаков передозировки лек препаратами","contradiction","2","23ed2652-66c7-11e7-b64f-f45c89b91419"
"Признаков рассечения не обнаружено.","нет признаков рассечения","entailment","1","189f1db6-66c7-11e7-8b60-f45c89b91419"
"Отрицала недавние высыпания боли в груди одышку или боли в животе.","Нет проблем с дыханием","entailment","1","189937c8-66c7-11e7-9337-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациент - мужчина 74 лет госпитализирован по причине падения. За два дня инцидента отмечал задержку мочи ранее перенёс трансуретральную резекцию простаты в [**2607**] гипертония.","Нет проблем с мочеиспусканием в анамнезе","contradiction","2","24438902-66c7-11e7-9385-f45c89b91419"
"Неспособен удерживат жидкость.","Нет проблем с питьём","contradiction","2","189a87e8-66c7-11e7-b948-f45c89b91419"
"В субботу отмечено медленное прохождение корма через G-образную трубку.","Нет проблем с приемом корма через G трубку","contradiction","2","23f46714-66c7-11e7-9608-f45c89b91419"
"Отрицала недавние высыпания боли в груди одышку или боли в животе.","Нет респираторных заболеваний","neutral","0","18993b1c-66c7-11e7-9e5b-f45c89b91419"
"Хронический бронхит / ХОБЛ","Нет респираторных заболеваний","contradiction","2","240197b8-66c7-11e7-8789-f45c89b91419"
"У пациента сохраняется одышка кашель других жалоб на данный момент нет.","Нет респираторных симптомов","contradiction","2","23f81848-66c7-11e7-802c-f45c89b91419"
"ХСН ФВ 55% 6.","Нет сердечно-сосудистых заболеваний в анамнезе","contradiction","2","18937edc-66c7-11e7-bfb8-f45c89b91419"
"Анамнез: двустворчатый аортальный клапан.","Нет сердечных аномалий","contradiction","2","2426b12e-66c7-11e7-9101-f45c89b91419"
"В проксимальном отделе левой передней нисходящей коронарной артерии были признаки тромба.","Нет сердечных аномалий","contradiction","2","2447cb0c-66c7-11e7-b363-f45c89b91419"
"Позвонил доктору [**Имя 1365**] был направлен в отделение скорой помощи [**Больницу 22**] для дальнейшего обследования.","Нет симптомов","contradiction","2","242aadec-66c7-11e7-ab75-f45c89b91419"
"Отсутствие лихорадки озноба недавних заболеваний болей в груди одышки болей в животе кровотечений из ЖКТ дизурии или недержания (кишечника или мочевого пузыря).","Нет симптомов острого коронарного синдрома.","entailment","1","18974da8-66c7-11e7-a1a4-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Нет.","Нет сообщений о медицинских состояниях","entailment","1","243b1c7e-66c7-11e7-9d5c-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Не указанно.","Нет соответствует истории болезни в прошлом","entailment","1","24232052-66c7-11e7-a35d-f45c89b91419"
"На [**3289-9-12**] ему была проведена повторная КТ головы которая показала ту же картину.","Нет существенных изменений по сравнению с предыдущим КТ снимком головы","entailment","1","2409a4da-66c7-11e7-a1bc-f45c89b91419"
"Нет тошноты потоотделения.","нет тошноты","entailment","1","243dc53a-66c7-11e7-a146-f45c89b91419"
"Пациент отрицает наличие травмы.","Нет травм в анамнезе","entailment","1","23f44506-66c7-11e7-8cb7-f45c89b91419"
"# ГЭРБ # Колото-резаные раны спины ([**3142**]): Пробито правое лёгкое почка печень.","Нет травм в анамнезе","contradiction","2","241b29a8-66c7-11e7-a17f-f45c89b91419"
"В анамнезе судороги вторичные по отношению к травмам головы связанным с работой.","Нет травм головы в анамнезе","contradiction","2","24245462-66c7-11e7-b1b7-f45c89b91419"
"История рецидивирующих глубоких венозных тромбозов на фоне приема Кумадина.","Нет тромбов в анамнезе","contradiction","2","242049d0-66c7-11e7-acb8-f45c89b91419"
"Следует отметить что за 2 недели до этого в кабинете доктора [**Имя 2913**] ему поменяли J-трубку из-за непроходимости.","Нет трубок","contradiction","2","241ca326-66c7-11e7-b110-f45c89b91419"
"Доброкачественная гипертрофия предстательной железы.","Нет увеличения простаты","contradiction","2","241182e2-66c7-11e7-91c5-f45c89b91419"
"В [**Больница 68**] боль уменьшилась до [**4-12**] при приёме нитрокапельницы морфина физраствора.","Нет уменьшения боли после лечения","contradiction","2","240cbfc8-66c7-11e7-aea6-f45c89b91419"
"[**Фамилия пациента 9029**] - 63-летний мужчина с анамнезом эрозивного гастрита (ЭГДС [**10/2703**]) аортального стеноза 3 эпизода [**Год 4001**] (последний механический клапан установлен в [**2703**]) дома на приёме кумадина депрессией гипертонией и гиперлипидемией. Поступил в [**Больница 52**] [**Местонахождение 240**] с жалобами на смолистый стул в течение 2 дней.","Нет хирургического анамнеза","contradiction","2","23f0980a-66c7-11e7-9810-f45c89b91419"
"Операция по удалению катаракты слева пересадка роговицы.","Нет хирургического анамнеза","contradiction","2","23f29ea4-66c7-11e7-a47d-f45c89b91419"
"ДТП в [**2479**] 17. множественные пневмонии 18. холецистэктомия 19. частые падения","Нет хирургического анамнеза","contradiction","2","23f4aa8a-66c7-11e7-8cc5-f45c89b91419"
"Состояние после резекции левого первого плюснефалангового сустава с минимальным кровотечением.","Нет хирургического анамнеза","contradiction","2","23f59ee8-66c7-11e7-9a2b-f45c89b91419"
"МРТ снимки также показали стеноз базилярной артерии и старые инфаркты правого и среднего мозга. - операция на коленном суставе","Нет хирургического анамнеза","contradiction","2","23fc9b5a-66c7-11e7-bbd7-f45c89b91419"
"После катетеризации она была повторно госпитализирована в отделение интенсивной терапии.","Нет хирургического анамнеза","contradiction","2","2400669a-66c7-11e7-820b-f45c89b91419"
"78 лет женщина гипертония дивертикулит частичная колэктомия (по поводу дивертикулита) с болью в левом нижнем квадранте.","Нет хирургического анамнеза","contradiction","2","24037f68-66c7-11e7-9d57-f45c89b91419"
"Состояние после аппендэктомии.","Нет хирургического анамнеза","contradiction","2","240800c6-66c7-11e7-abc7-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациент - мужчина 54 лет состояние после замены аортального клапана и восстановления аневризмы брюшной аорты [**2941-9-22**] также перенес удаление образования в брюшной полости [**2942-6-22**].","Нет хирургического анамнеза","contradiction","2","240b5064-66c7-11e7-8934-f45c89b91419"
"Гиперхолестеринемия Пограничный сахарный диабет Подагра Обструктивное апноэ сна Туннельный синдром запястья Вентрикулярная эктопия? Гепатит А 30 лет назад Восстановление грыжи Тонзиллэктомия","Нет хирургического анамнеза","contradiction","2","24108590-66c7-11e7-a1c1-f45c89b91419"
"Состояние после холецистэктомии.","Нет хирургического анамнеза","contradiction","2","2410ee34-66c7-11e7-9df7-f45c89b91419"
"У неё опухшая железа которая была удалена ЛОРом в прошлом году 5.","нет хирургического анамнеза","contradiction","2","24123352-66c7-11e7-9b99-f45c89b91419"
"ГЭРБ 10. холецистэктомия по поводу камней в желчном пузыре 11.","Нет хирургического анамнеза","contradiction","2","24169e76-66c7-11e7-8d06-f45c89b91419"
"- антикардиолипиновые антитела - выявлены 15 лет назад при эпизоде преходящей потери зрения с тех пор принимает кумадин - ревматоидный артрит - самопроизвольные аборты >1 - операция синовэктомии двусторонних запястий - тонзиллэктомия - гипотиреоз - пролапс митрального клапана","Нет хирургического анамнеза","contradiction","2","241aa9e2-66c7-11e7-8e25-f45c89b91419"
"Состояние после тонзиллэктомии и аденоидэктомии в [**2527**].","Нет хирургического анамнеза","contradiction","2","241c7592-66c7-11e7-afe4-f45c89b91419"
"Находится в состоянии после простатэктомии после аппендэктомии и после удаления грыжи.","Нет хирургического анамнеза","contradiction","2","241ce5cc-66c7-11e7-a511-f45c89b91419"
"правый бедренный подколенный обходной анастомоз.","Нет хирургического анамнеза","contradiction","2","24247828-66c7-11e7-9069-f45c89b91419"
"-Статус после шунтирования восходящей аорты в нисходящую аорту 18-миллиметровым гелевым трансплантатом [**2540-1-20**] -Восстановление разрыва правого желудочка и дебридмент раны грудины [**2-1**] -Коарктация дистальной дуги хирургическое восстановление дуги/деск. -Аорта с гомотрансплантатом через левую торакотомию в возрасте 13 лет -Бикуспидальный аортальный клапан -Конгестивная сердечная недостаточность: последнее ЭхоКГ было [**2-12**] сделанное после восстановления разрыва RV но в то время ФВ был >55% -Гиперхолестеринемия -Псориатический артрит -Остеоартрит -Астма -Сциатида -Геморрой -Дивертикул Меккеля операция -Узел правого лёгкого -L2-L3 L4-L5 крестцовое соединение -субакромиальная декомпрессия через артроскопию -Аппендэктомия -Открытая холецистэктомия -Иссечение правой паховой грыжи -Операция на носу при искривлении перегородки -Имплантаты линз -гепарин-индуцированная тромбоцитопения - недавняя МРЗС пневмония -фибрилляция предсердий во время госпитализации -бактериемия ВРЭ (линезолид через [**2540-3-23**]) -рецидив инфекции аортального трансплантата МРЗС -открытая установка желудочной трубки [**2540-2-15**] -чрескожная трахеостомия [**2540-3-11**]","Нет хирургического анамнеза","contradiction","2","2439feee-66c7-11e7-b748-f45c89b91419"
"Полное эндопротезирование левого тазобедренного сустава.","Нет хирургического анамнеза","contradiction","2","2440b506-66c7-11e7-a247-f45c89b91419"
"Катетеризация на [**3449-1-19**] показала 0.6 средний градиент 40 и пиковое значение 60.","Нет хирургического анамнеза или сердечных симптомов","contradiction","2","241dcbcc-66c7-11e7-a075-f45c89b91419"
"Резекция аденомы предстательной железы.","Нет хирургического анамнеза на простате","contradiction","2","2429f65c-66c7-11e7-86b3-f45c89b91419"
"При изучении прошлого онкологического анамнеза ясно что диагноз был поставлен в [**2644**] когда у него появились значительные проблемы связанные с храпом что потребовало обращения за медицинской помощью.","Нет храпа в анамнезе","contradiction","2","24048acc-66c7-11e7-9854-f45c89b91419"
"Исходный лактат сыворотки крови составлял 89.","Ни одна из клеток пациента не имеет кислородного дефекта.","contradiction","2","23f32818-66c7-11e7-b137-f45c89b91419"
"Эхокардиограмма сделанная [**Местоположение**] [**3161-10-21**] показала фв 20% с выраженным глобальным гипокинезом желудочков.","Низкая фракция выброса","entailment","1","24017c5e-66c7-11e7-b2c7-f45c89b91419"
"Обратилась в [**Больница 4463**] в середине [**3254-6-7**] с ярко-красной кровью из прямой кишки и снижением гематокрита с 34 до 28.","Низкий гематокрит","entailment","1","23f368c8-66c7-11e7-987f-f45c89b91419"
"У него был обнаружен гематокрит 237 тропонин 006 гваяк-тест положительный при том что промывание желудка не выполнялось.","Низкий гематокрит","entailment","1","2405b19a-66c7-11e7-92c0-f45c89b91419"
"Получила две единицы СЗП в результате чего гематокрит достиг 159.","Низкий гематокрит","entailment","1","18943a52-66c7-11e7-9a17-f45c89b91419"
"Гематокрит 22 из 29 при поступлении (27 в др. больницу).","Низкий гематокрит","entailment","1","189d9176-66c7-11e7-a43c-f45c89b91419"
"Хроническая анемия 8.","Низкий уровень гемоглобина","entailment","1","2419d0b4-66c7-11e7-b247-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Пациент - 68-летний мужчина без предшествующего лёгочного анамнеза за исключением астмы чувствительности к аспирину и назальных полипов который переведен из стационара в отделение интенсивной терапии с многодолевыми инфильтратами застойной сердечной недостаточностью и сомнительной атипичной пневмонией.","Низкий уровень насыщения кислородом","neutral","0","242c29ec-66c7-11e7-8256-f45c89b91419"
"Обнаружена правая гомонимная гемианопсия при обследовании выявлено поражение левой теменно-затылочной области.","Никаких жалоб на визуальное восприятие","contradiction","2","2415474a-66c7-11e7-9705-f45c89b91419"
"Ему дали одну дозу Ванка для лечения целлюлита.","Никаких инфекций кожи в анамнезе","contradiction","2","240fec5a-66c7-11e7-a43d-f45c89b91419"
"Были отправлены посевы крови и мочи пациент получал ванкомицин лево и флагил.","Никаких лекарств не давали","contradiction","2","240f7f74-66c7-11e7-a713-f45c89b91419"
"Для успокоения получил пропофол.","Никаких лекарств не давали","contradiction","2","241ef72c-66c7-11e7-acad-f45c89b91419"
"Следует отметить что три дня назад она начала принимать гидрохлоротиазид 25 мг каждый день перед сном.","Никаких мочегонных средств не принимала","contradiction","2","242b5b64-66c7-11e7-b1fa-f45c89b91419"
"Других новых событий нет.","Никаких новых значительных событий","entailment","1","243e12e2-66c7-11e7-9364-f45c89b91419"
"Узел в левом легком предположительно являющийся амилоидным рака кожи.","Никаких образований в лёгких не наблюдается","contradiction","2","2438749a-66c7-11e7-9915-f45c89b91419"
"Культуры крови и мочи взятые при этом поступлении были еще не готовы.","Никаких признаков или симптомов инфекции","contradiction","2","24239f5c-66c7-11e7-bbc0-f45c89b91419"
"Принимал левофлоксацин и ванкомицин.","Никаких признаков или симптомов инфекции","contradiction","2","2435ace4-66c7-11e7-a2a7-f45c89b91419"
"Когда сегодня утром g-образная трубка была установлена на самотёк из неё вышло 200 куб. см густого зеленого гноя гной заметно выделялся вокруг этого участка.","Никаких признаков инфекции в области g-трубки","contradiction","2","23f5809a-66c7-11e7-b29b-f45c89b91419"
"В приёмном покое пациент был бессимптомным.","Никаких симптомов в приёмном отделении","entailment","1","24143fee-66c7-11e7-bcd5-f45c89b91419"
"53-летний мужчина с прогрессирующим рассеянным склерозом и недавним эпизодом уросепсиса поступил по направлению своего лечащего врача с общей слабостью и тахикардией.","Нневрологический осмотр пациента не выявил отклонений","contradiction","2","23ed8282-66c7-11e7-866c-f45c89b91419"
"Узел в левом легком предположительно являющийся амилоидным рака кожи.","Новообразование в левом лёгком","entailment","1","243872d8-66c7-11e7-838b-f45c89b91419"
"Скрининг новорождённого: Отправлены все результаты в пределах нормы.","новорождённый здоров","neutral","0","241a82dc-66c7-11e7-8843-f45c89b91419"
"Неврологический осмотр показывает что пациент двигает всеми конечностями реактивен с нормальными хватательным и сосательным рефлексом новорожденного.","новорождённый кажется вялым","contradiction","2","24417010-66c7-11e7-b83b-f45c89b91419"
"Колба всасывается тактильная стимуляция обеспечение свободного потока кислорода.","новорождённый не нуждался в доставке кислорода","contradiction","2","240fd276-66c7-11e7-bee3-f45c89b91419"
"Рост при рождении составил 33 см (50-й процентиль) а окружность головы при рождении - 235 см (50-й процентиль).","Новорождённый пациент","entailment","1","23f5fd88-66c7-11e7-aabe-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: [**возраст старше 90 лет**]-летний мужчина проживающий в доме престарелых который поступил в отделение скорой помощи после того как в доме престарелых у него заметили черный палец на ноге.","Ноги кажутся нормальными","contradiction","2","2413e6ac-66c7-11e7-9c0b-f45c89b91419"
"36-летняя (две беременности одни роды) поступивший на 18+2 недели по поводу прерывания беременности с тяжелыми аномалиями плода.","Нормальная беременность","contradiction","2","18942b86-66c7-11e7-8f3f-f45c89b91419"
"У него также хронический венозный застой.","Нормальная венозная функция","contradiction","2","243cba1e-66c7-11e7-b462-f45c89b91419"
"Рентгенограмма показала массивный выпот слева против коллапса.","Нормальная дыхательная функция","contradiction","2","23fde378-66c7-11e7-bd0b-f45c89b91419"
"Рестриктивная болезнь лёгких с медиастинальным лучевым фиброзом.","Нормальная дыхательная функция","contradiction","2","2402ef8a-66c7-11e7-bb57-f45c89b91419"
"Хроническая обструктивная болезнь лёгких.","Нормальная дыхательная функция","contradiction","2","240ceb06-66c7-11e7-8514-f45c89b91419"
"Был переведен сюда для ускоренного лечения новообразования в правом лёгк.","Нормальная дыхательная функция","contradiction","2","2413daa4-66c7-11e7-a700-f45c89b91419"
"Не смогла экстубироваться и перенесла чрескожную трахеостомию на [**6-12**] а при нескольких бронхоскопиях были выявлены только хронические воспалительные изменения.","Нормальная дыхательная функция","contradiction","2","24174cd4-66c7-11e7-84d7-f45c89b91419"
"58-летний мужчина с тяжелой ХОБЛ ожирением СД ТГВ фильтр нижней полой вены. Сегодня утром возникло нарушение дыхания.","Нормальная дыхательная функция","contradiction","2","2417f8a2-66c7-11e7-b60e-f45c89b91419"
"Поступила в реанимационное отделение с респираторный расстройством.","Нормальная дыхательная функция","contradiction","2","242b6bee-66c7-11e7-8ada-f45c89b91419"
"Двусторонний отёк голеностопного сустава носит хронический характер в последнее время без измений с хроническими изменениями венозного застоя.","Нормальная кривая венозного возврата","contradiction","2","18988f12-66c7-11e7-928d-f45c89b91419"
"Была проведена КТ головы которая показала кровоизлияние в боковые желудочки с вероятным источником в левых базальных ганглиях субарахноидальное кровотечение в мозжечке и районе средней линии а также смещение средней линии на 4 мм.","Нормальная КТ головы","contradiction","2","2409e2a6-66c7-11e7-bf2b-f45c89b91419"
"Сахарный диабет 2 типа.","Нормальная метаболическая функция","contradiction","2","24248c64-66c7-11e7-853d-f45c89b91419"
"Также наблюдалось отсутствие рефлексов.","Нормальная неврологическая функция","contradiction","2","23f5b19e-66c7-11e7-9811-f45c89b91419"
"С тех пор у него несколько раз кружилась голова.","Нормальная неврологическая функция","contradiction","2","241407d8-66c7-11e7-9ab3-f45c89b91419"
"Цирроз -> считается вторичным по отношению к пищевому расстройству.","Нормальная печёночная функция","contradiction","2","24171192-66c7-11e7-bd57-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Остеопороз гипертония.","Нормальная прочность костей","contradiction","2","24093b6c-66c7-11e7-8b10-f45c89b91419"
"Отрицает наличие болей в животе диареи дисфагии тошноты или рвоты.","Нормальная работа желудочно-кишечного тракта","neutral","0","2445a6b8-66c7-11e7-ac89-f45c89b91419"
"Нет тошноты рвоты или потливости.","Нормальная работа желудочно-кишечного тракта","neutral","0","1899f08c-66c7-11e7-95c7-f45c89b91419"
"Синдром раздраженного кишечника.","Нормальная работа желудочно-кишечного тракта","contradiction","2","242155a8-66c7-11e7-8b0e-f45c89b91419"
"У пациента также началась диарея.","Нормальная работа ЖКТ","contradiction","2","2423ed90-66c7-11e7-97e4-f45c89b91419"
"При такой картине была рассмотрена ишемия кишечника.","Нормальная работа ЖКТ","contradiction","2","2435e18a-66c7-11e7-b2d4-f45c89b91419"
"В настоящее время отрицает боль в груди одышку головокружение.","Нормальная сердечная функция","neutral","0","2420e7c6-66c7-11e7-826a-f45c89b91419"
"На [**5-31**] пациент переведен обратно в медицинский центр для дальнейшего обследования коронарной болезни.","Нормальная сердечная функция","contradiction","2","23efeb26-66c7-11e7-b431-f45c89b91419"
"В [**8-7**] была проведена ЭхоКГ которая выявила дисфункцию диастолической релаксации гипердинамическое ЛЖ и градиент ВТЛЖ доведенный до 50 мм рт.ст.","Нормальная сердечная функция","contradiction","2","23f65100-66c7-11e7-955c-f45c89b91419"
"Застойная сердечная недостаточность Класс II по классификации ассоциации кардиологов.","Нормальная сердечная функция","contradiction","2","23ff787a-66c7-11e7-a53e-f45c89b91419"
"Эхокардиограмма сделанная [**Местоположение**] [**3161-10-21**] показала фв 20% с выраженным глобальным гипокинезом желудочков.","Нормальная сердечная функция","contradiction","2","24017e7e-66c7-11e7-bfd9-f45c89b91419"
"Катетеризация выявила окклюзию OM3 (полный отчет см. Ниже).","Нормальная сердечная функция","contradiction","2","240a9e9e-66c7-11e7-8710-f45c89b91419"
"ИБС - чрескожная транслюминальная коронарная ангиопластика ([**5-30**]) со стентированием (LAD/RCA) ФВ 25% общий гипокинез ЛЖ гипертония СД выявлен в [**3161**] A1C 6.1 ([**1-31**]) Гиперхолестеринемия - ЛПНП 97 ([**1-31**]) незаживающая язва большого пальца левой ноги опоясывающий лишай [**3160**].","Нормальная сердечная функция","contradiction","2","240b48da-66c7-11e7-b278-f45c89b91419"
"ХСН с фракцией выброса 30 процентов.","Нормальная сердечная функция","contradiction","2","240cb924-66c7-11e7-bffd-f45c89b91419"
"Назначили амиодарон и провели кардиоверсию.","Нормальная сердечная функция","contradiction","2","240e872c-66c7-11e7-b656-f45c89b91419"
"Находясь в отделении реанимации обнаружена фибр предсердий с частотой 150 и блокадой 2:1 давление 170/110.","Нормальная сердечная функция","contradiction","2","241386e4-66c7-11e7-9a2e-f45c89b91419"
"Пациент получал аспирин и лопресор ему начали капать гепарин нитроглицерин и Интегрилин.","Нормальная сердечная функция","contradiction","2","241f6994-66c7-11e7-a663-f45c89b91419"
"Левая сторона очень подавленная функция левого желудочка и отсутствие крови в брюшине.","Нормальная сердечная функция","contradiction","2","2420f0f4-66c7-11e7-9130-f45c89b91419"
