"sentence1","sentence2","sent_1","sent","id"
"МЕДИЦИНСКАЯ ИСТОРИЯ: Гипертония.","У пациента нормальное артериальное давление.","contradiction","2","243d2aba-66c7-11e7-a6fa-f45c89b91419"
"МЕДИЦИНСКАЯ ИСТОРИЯ: Гипертония.","У пациента нормальные жизненные показатели","contradiction","2","243d2ef4-66c7-11e7-9d67-f45c89b91419"
"МЕДИЦИНСКАЯ ИСТОРИЯ: Гипертония.","Пациент не предоставил анамнеза","contradiction","2","243d3306-66c7-11e7-b597-f45c89b91419"
"МЕДИЦИНСКАЯ ИСТОРИЯ: Гипертония.","Нормальное кровяное давление","contradiction","2","243d36ec-66c7-11e7-83e2-f45c89b91419"
"Последний раз он выпивал четыре дня назад.","Пациент вчера употреблял алкоголь","contradiction","2","243d3c00-66c7-11e7-9386-f45c89b91419"
"В течение всего случая пациент был неврологически интактен.","Во время процедуры у пациента развился неврологический дефицит.","contradiction","2","243d413a-66c7-11e7-9f4c-f45c89b91419"
"Принимал соталол кумадин затем доктор [**Фамилия 1886**].","Нормальная сердечная функция","contradiction","2","243d4808-66c7-11e7-8e2c-f45c89b91419"
"В отделении реанимации показатели следующие: t 366 чсс 72 АД 157/72 чдд 17 О2 нас 96% без маски. Была проведена НГЛ очищена после 600 кубиков.","У неё гипотония","contradiction","2","243d5152-66c7-11e7-b0b6-f45c89b91419"
"Был направлен для проведения шунтирования коронарной артерии к доктору [**Фамилия**].","у пациента нормальные коронарные артерии","contradiction","2","243d6840-66c7-11e7-bd8c-f45c89b91419"
"Синтроид 50 мкг один раз в день.","пациент страдает гипертиреозом","contradiction","2","243d7080-66c7-11e7-9197-f45c89b91419"
"интубация на ивл 450x22 FiO2 50% ПДКВ 5 MV 87 - газы крови 749/30/145.","Пациент находится на комнатном воздухе.","contradiction","2","243d76ac-66c7-11e7-8649-f45c89b91419"
"ИСТОРИЯ ПРЕДЫДУЩЕГО ЗАБОЛЕВАНИЯ: Пациентка - 75-летняя женщина с гипертрофической обструктивной кардиомиопатией в анамнезе которая сегодня пришла на чрескожное вмешательство для аблации желудочковой перегородки.","у пациента нормальная морфология сердца","contradiction","2","243d815e-66c7-11e7-bec7-f45c89b91419"
"1 предыдущая попытка самоубийства в [**2931**] (вскрытие вен на запястьях).","Пациент никогда не пытался покончить жизнь самоубийством.","contradiction","2","243d88ae-66c7-11e7-bf1f-f45c89b91419"
"Недавно [**2793-11-12**] пациент был выписан из [**Больница 4**] после приступа ХОБЛ и аспирационной пневмонии.","пациент проходил амбулаторное лечение","contradiction","2","243d8e50-66c7-11e7-ab95-f45c89b91419"
"Компьютерная томография головы показала наличие левой субдуральной гематомы со смещением по средней линии.","У пациента отрицательный результат КТ головы","contradiction","2","243d9414-66c7-11e7-b775-f45c89b91419"
"Он родился на 34 неделе беременности близнец 2 из-за полигидрамниоза а также развивающейся гипертензии беременных у матери.","Одноплодная беременность.","contradiction","2","243d9d9e-66c7-11e7-a067-f45c89b91419"
"-рак молочной железы диагностированный в [**3134**] двусторонний с метастазами в лимфоузлы люмпэктомия местное облучение и 5FU/адриамицин -остеоартрит -замена коленного сустава и бедра ([**3141**]) -мерцательная аритмия -ревматоидный артрит -адриамицин-индуцированная кардиомиопатия -язвенный колит илеостомия -ограничительная болезнь лёгких (связанная с облучением и/или амиодароном) -дилятационная кардиомиопатия","Отсутствие рака в анамнезе","contradiction","2","243da4d0-66c7-11e7-af12-f45c89b91419"
"Гипертония ГЭРБ Пролапс митрального клапана Учащенное сердцебиение (замечает с юности)","У пациента нет истории болезни","contradiction","2","243dac94-66c7-11e7-baac-f45c89b91419"
"В отделении [**Больницы 3547**] она получила солумедрол 125 мг однократно сасикс 20 мг внутривенно однократно зосин 1 дозу.","У пациента чистые лёгкие.","contradiction","2","243db19c-66c7-11e7-b982-f45c89b91419"
"Прошёл катетеризацию сердца был обнаружен последовательный внутристентовый рестеноз 90% трансплантата подкожной вены до первого тупого края.","у пациента нормальное сердце","contradiction","2","243db8cc-66c7-11e7-b02d-f45c89b91419"
"Элективно интубирован из-за дыхательной недостаточности/гипоксии получил лопрессор для лечения гипертонии солумедрол 125 мг текин 400 мг.","У пациента не было трудностей с дыханием","contradiction","2","243dbe34-66c7-11e7-834b-f45c89b91419"
"Начал принимать меропенем.","у пациента нет признаков инфекции","contradiction","2","243dc29c-66c7-11e7-8e92-f45c89b91419"
"Нет тошноты потоотделения.","есть тошнота","contradiction","2","243dc77e-66c7-11e7-b593-f45c89b91419"
"Состояние после гастроеюностомии.","У пациента нет зонда для кормления","contradiction","2","243dcbc0-66c7-11e7-925e-f45c89b91419"
"Анализы показывают: лейкоциты 139 Na 159 Белок общий 19 троп 079 креатинкиназа 227 лактат 27.","У пациента нормальные лабораторные показатели","contradiction","2","243dd518-66c7-11e7-b272-f45c89b91419"
"Он был переведен из [**Больница**] в [**Больница 68**] для катетеризации которая показала следующее: праводоминантная система LMCA 90% остиальное поражение сильно кальцифицированная ПМЖВ 90% проксимально-середина после высокой диагонали Умеренная таранная LCX полностью окклюзирована ПКА полностью окклюзирована в середине поражения коллатерали к таранной SVG -> RCA патент OM патент LIMA->ПМЖВ окклюзированы очень маленький сосуд дистально и LAD не визуализируется через LIMA LVEDP 16 Cypher в левую магистраль не удалось развернуть Taxus в ПМЖВ с последующим крупным рассечением и поэтому голый металлический стент в ПМЖВ чтобы закрыть рассечение.","Отсутствие признаков заболевания сердца","contradiction","2","243dddb8-66c7-11e7-a3ca-f45c89b91419"
"Лазикс 40 мг внутривенно начата капельница нитроглицерина которую позже отменили когда дыхательный статус улучшился на BiPap.","Пациент не принимает лекарства.","contradiction","2","243de634-66c7-11e7-9e8c-f45c89b91419"
"В начале [**3444**] у него появилось образование на бедре слева которое как показала биопсия было гематомой без злокачественных клеток.","У пациента злокачественное новообразование","contradiction","2","243deb98-66c7-11e7-8e03-f45c89b91419"
"[**Возраст старше 90 лет**] португалоговорящий мужчина с СД II типа гипертония гиперлипидемией и височным артериитом (на терапии преднизоном начатой [**2835-10-5**]). Поступил в отделение с ухудшением кашля в течение 4 дней общей слабостью в течение 10 дней с сахаром крови до 850.","У пациента нет хронических заболеваний","contradiction","2","243df302-66c7-11e7-867a-f45c89b91419"
"По прибытии пациент отметил продолжающуюся боль в спине.","Пациент отрицает боль","contradiction","2","243df870-66c7-11e7-befe-f45c89b91419"
"Не помнит событий связанных с её поступлением.","Во время приема она была бодра и хорошо помнила предыдущие события","contradiction","2","243dfd48-66c7-11e7-9607-f45c89b91419"
"Отрицает боль в груди обморок.","У пациента острая боль в груди.","contradiction","2","243e02dc-66c7-11e7-b90b-f45c89b91419"
"Рентгеновский снимок и КТ головы без особенностей.","у пациента аномальная компьютерная томография головы","contradiction","2","243e0c14-66c7-11e7-b1e5-f45c89b91419"
"Никаких недавних изменений в лечении.","Недавно прекратила прием лекарств","contradiction","2","243e1030-66c7-11e7-8010-f45c89b91419"
"Других новых событий нет.","Произошло несколько дополнительных событий.","contradiction","2","243e1436-66c7-11e7-9fca-f45c89b91419"
"Самочувствие плода было обнадеживающим с нормальным биофизическим профилем.","Биофизический профиль был нарушен","contradiction","2","243e1846-66c7-11e7-819b-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Гастроэзофагеальная рефлюксная болезнь.","У пациента никогда не было симптомов рефлюкса или диспепсии.","contradiction","2","243e1e7e-66c7-11e7-86a6-f45c89b91419"
"Также два раза был тёмно-бордовый стул объемом около 200 см3.","у пациента нормальный стул","contradiction","2","243e231a-66c7-11e7-825e-f45c89b91419"
"60 лет женщина с анамнезом удаления левой вехрней доли лёгкого и неоадъювантной терапией [**6-13**] и удалением молочной железы люмпэктомии в [**2665**] поступившая с прогрессирующей в течение 5 дней одышкой.","У неё не было рака в анамнезе","contradiction","2","243e285e-66c7-11e7-9f42-f45c89b91419"
"Левая огибающая артерия была окклюзирована.","Коронарные артерии проходимы","contradiction","2","243e2e50-66c7-11e7-8fcc-f45c89b91419"
"Неконтрастная компьютерная томография позвоночника и головы были отрицательными.","У пациента значительное кровоизлияние в мозг.","contradiction","2","243e3600-66c7-11e7-98c1-f45c89b91419"
"Рак молочной железы [**3481**] T1N0M0 LN отрицательный ER положительный Her2/Neu отрицательный на аримидексе 12.","у пациента были положительные подмышечные лимфатические узлы","contradiction","2","243e3ac2-66c7-11e7-89da-f45c89b91419"
"Пациент направлен к доктору [**Фамилия**] для сомнительной замены корня в сравнении с процедурой Bentall.","Пациент не рассматривает возможность хирургического вмешательства.","contradiction","2","243e4140-66c7-11e7-adde-f45c89b91419"
"Нет кашля кровохарканья симптомов ОРВИ.","у пациента кашель","contradiction","2","243e4686-66c7-11e7-bf16-f45c89b91419"
"Пациент мог поддерживать насыщение кислородом с помощью назальной канюли однако газы артериальной крови во время пребывания в отделении интенсивной терапии показали стойкую гиперкапнию неясной этиологии.","пациент гипоксичен","contradiction","2","243e4b86-66c7-11e7-af89-f45c89b91419"
"У неё была отрицательная компьютерная томография головы.","КТ снимки головы показали субдуральную гематому","contradiction","2","243e5162-66c7-11e7-ae40-f45c89b91419"
"По словам дочери у неё уже много лет не было припадков и она никогда не принимала противоэпилептические препараты.","Пациент принимает противоэпилептические препараты","contradiction","2","243e5608-66c7-11e7-83f9-f45c89b91419"
"Мерц аритмия экг с физической нагрузкой кардиоверсия [**3-/2808**] абляция.","пациенту никогда не проводилась кардиоверсия","contradiction","2","243e5b6c-66c7-11e7-9ea3-f45c89b91419"
"медиастинальная гематома с тампонадой сердца","В грудной клетке не обнаружено никаких отклонений","contradiction","2","243e60f8-66c7-11e7-b2eb-f45c89b91419"
"Говорит что пытался встать и не смог. Это единственное событие которое он может описать.","Пациент имеет нормальный уровень силы","contradiction","2","243e68a2-66c7-11e7-8551-f45c89b91419"
"Ребёнок был доставлен в отделение реанимации и интенсивной терапии на кислороде.","Пациент не нуждался в дополнительной подаче кислорода.","contradiction","2","243e6d50-66c7-11e7-a2b4-f45c89b91419"
"В реанимации: 350 96 105/57 18 100% при 4 л через назальная канюля.","У пациента был жар","contradiction","2","243e730c-66c7-11e7-9e17-f45c89b91419"
"В настоящее время получает ванкомицин и унасин для широкого спектра действия план размещения центрального катетера для продления курса внутривенной абактериальной терапии учитывая сохраняющуюся эритему ног и лейкоцитоз.","У пациента нет инфекции.","contradiction","2","243e78fe-66c7-11e7-ae72-f45c89b91419"
"Органомегалии и образований нет.","спленомегалия ощущаемая при осмотре","contradiction","2","243e7f0c-66c7-11e7-96bc-f45c89b91419"
"За последние 2 года был только обращение в больницу по поводу обострения астмы.","у пациента нормальные функциональные пробы лёгких","contradiction","2","243e8d08-66c7-11e7-b6c1-f45c89b91419"
"Пациент - бывший курильщик бросил курить 30 лет назад.","пациент продолжает курить","contradiction","2","243e969a-66c7-11e7-af1b-f45c89b91419"
"По дороге она получила Наркан.","пациент сильно возбуждён","contradiction","2","243e9c08-66c7-11e7-8587-f45c89b91419"
"Семья решила принять только минимально необходимые меры и вскоре после этого пациентка скончалась.","Пациентка прошла курс лечения и была выписана домой","contradiction","2","243eaa36-66c7-11e7-a31b-f45c89b91419"
"Левая медиальная височная артериовенозная мальформация распространяющаяся в боковой желудочек.","Отсутствие в анамнезе отклонений в работе головного мозга","contradiction","2","243eb2b0-66c7-11e7-9628-f45c89b91419"
"К [**6-27**] симптомы пациентки ухудшились она поступила в реанимационное отделение.","У пациента не было симптомов","contradiction","2","243eb954-66c7-11e7-a021-f45c89b91419"
"В тазу и вдоль нижнего полюса печени имеется небольшое количество свободной жидкости.","у пациента нет свободной жидкости","contradiction","2","243ebf50-66c7-11e7-8dca-f45c89b91419"
"Затем доставлен в [**Больница 1789**] где ему был назначен дилантин перед переводом в [**Больница 58**].","У пациента не было припадков в анамнезе.","contradiction","2","243ec640-66c7-11e7-a0d6-f45c89b91419"
"Состояние после ишемической болезни сердца после инфаркта миокарда 12 лет назад.","У пациента нормальная коронарная ангиограмма","contradiction","2","243ecb74-66c7-11e7-b6b5-f45c89b91419"
"Сегодня пациентка почти потеряла сознание когда принимала душ обратилась в скорую где ей сделали двусторонняя КТ головы.","У пациента нет жалоб при общем осмотре","contradiction","2","243ed054-66c7-11e7-aa3b-f45c89b91419"
"На следующее утро был направлен в отделение неотложной помощи.","у пациента нет жалоб","contradiction","2","243ed6fa-66c7-11e7-9fed-f45c89b91419"
"Пренатальные тесты: 1+ Кумбс отрицательный поверхностный антиген гепатита В отрицательный RPR нереактивный иммунитет к краснухе.","Положительный результат скрининга на сифилис","contradiction","2","243edf08-66c7-11e7-8680-f45c89b91419"
"Может выполнять сгибание до боли в конечности.","Пациент не способен реагировать на боль.","contradiction","2","243ee406-66c7-11e7-b1ad-f45c89b91419"
"В конечном итоге пациент стабилизировалась на 2л.","Пациент находится на комнатном воздухе.","contradiction","2","243ee9b0-66c7-11e7-8e07-f45c89b91419"
"Отмечено что она выполняла простые команды но агрессивна что требовало седации и интубации.","Спокойна и находится в ясном сознании.","contradiction","2","243eef12-66c7-11e7-9a12-f45c89b91419"
"Диабет II типа кислород-зависимый ХОБЛ псевдокиста поджелудочной железы холецистэктомия Псориаз Злоупотребление алкоголем","У пациента нормальный уровень глюкозы в крови.","contradiction","2","243ef478-66c7-11e7-a112-f45c89b91419"
"Пациент госпитализирован в ОРИТ для дальнейшего обследования и лечения одышки.","пациент отрицает одышку","contradiction","2","243ef8ec-66c7-11e7-b736-f45c89b91419"
"Этот младенец появился на свет энергичным с показателями Апгар 8 и 9.","Пациент нездоров","contradiction","2","243efe82-66c7-11e7-9740-f45c89b91419"
"В связи с низким PAO2 у пациента был назначен приём Преднизолона.","Насыщение кислородом было 100%.","contradiction","2","243f02da-66c7-11e7-b5a7-f45c89b91419"
"Поражение крестцового отдела было обернуту стерильными пропитанными физраствором прокладками и укрыто плёнкой.","У пациента нет ран.","contradiction","2","243f07e2-66c7-11e7-bc19-f45c89b91419"
"Сейчас её насыщение до 90% на комнатном воздухе без назальной канюли.","Пациентке требуется назальная канюля с высоким потоком.","contradiction","2","243f1090-66c7-11e7-84f1-f45c89b91419"
"множественные эпизоды ЛЭ - на кумадине 16.","У пациента низкий риск кровотечения.","contradiction","2","243f153e-66c7-11e7-9daf-f45c89b91419"
"Отрицательная гваяковая проба промывание желудка не дало результата начато внутривенное введение гепарина без болюса.","У пациента желудочно-кишечное кровотечение.","contradiction","2","243f1a02-66c7-11e7-b453-f45c89b91419"
"Во время госпитализации у неё поднялась температура до 38.8 было начато обследование.","пациент был афебрильным","contradiction","2","243f1f14-66c7-11e7-83d8-f45c89b91419"
"Пациент воздерживается от алкоголя с [**3344**].","Пациент употребляет 1-2 алкогольных напитка в день","contradiction","2","243f24f0-66c7-11e7-a16b-f45c89b91419"
"анамнез: Гипертония сахарный диабет","У пациента нормально контролируемы уровень сахара в крови.","contradiction","2","243f2966-66c7-11e7-9559-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: 56-летний мужчина с ишемической болезнью сердца и коронарным шунтированием в [**3025**] направлен из психиатрической больницы с одышкой.","Симптомов обострения ХСН у пациента нет.","contradiction","2","243f2ed4-66c7-11e7-9a22-f45c89b91419"
"АД повысилось с 130/82 до 160/88 [**3-12**] при выздоровлении развился дискомфорт в левой половине грудной клетки.","Артериальное давление пациентов оставалось в норме.","contradiction","2","243f360c-66c7-11e7-86de-f45c89b91419"
"Панцитопения состояние после биопсии костного мозга показывающее МДС против сидеробластической анемии 8.","у пациента нормальный уровень и показатели собственного костного мозга","contradiction","2","243f3dca-66c7-11e7-988c-f45c89b91419"
"Повторная ЭхоКГ выявила ухудшение стеноза аорты.","у пациента нормальный аортальный клапан","contradiction","2","243f4324-66c7-11e7-bcc6-f45c89b91419"
"Пациент первоначально поступил с жалобами на усиливающийся дискомфорт в грудной клетке в покое.","У пациента нет симптомов характерных для инфаркта миокарда.","contradiction","2","243f4838-66c7-11e7-ab0f-f45c89b91419"
"Получил в общей сложности 9 л жидкости и 3 ЕД цельной крови и был переведен в [**Больница 22**].","Пациент не получал переливание жидкостей.","contradiction","2","243f4d38-66c7-11e7-ac73-f45c89b91419"
"СОАС на Bipap 4. Гидроцеле.","у пациента нормальное дыхание","contradiction","2","243f52ba-66c7-11e7-94a3-f45c89b91419"
"[**Имя пациента 19018**] - 71-летняя женщина с ХОБЛ (ОФВ1 35% 03/09) с частыми обострениями на 2 л домашнего О2 и с диастолической дисфункцией.","Функция лёгких у пациента нормальная.","contradiction","2","243f580a-66c7-11e7-9539-f45c89b91419"
"Мужчина 74 года. имеющий ИБС СД2 афибриляция гипертония гиперлипидемию недавний эпизод бронхита. Поступил с ухудшением одышки наблюдавшимся в течение двух дней.","пациент отрицает одышку","contradiction","2","243f5e22-66c7-11e7-bdc3-f45c89b91419"
"ХСН с ФВ 35% [**12-9**] #.","Нормальная сердечная функция","contradiction","2","243f63d4-66c7-11e7-9c22-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациентка - 17-летняя девушка без значимых заболеваний в прошлом была доставлена скорой в [**Больницу 1499**] [**2997-10-16**].","Больной считается пожилым.","contradiction","2","243f6c28-66c7-11e7-9dfb-f45c89b91419"
"КТ показала возможное кровоизлияние в гипофиз.","у пациента нормальная КТ.","contradiction","2","243f72d8-66c7-11e7-a16e-f45c89b91419"
"После выписки находилась на постельном режиме и получала лечение нифедипином а в день родов поступила с преждевременными схватками и преждевременным разрывом мембраны.","Пациентка не беременна.","contradiction","2","243f77d8-66c7-11e7-8662-f45c89b91419"
"При осмотре её дыхание казалось нормальным.","У неё был острый респираторный дистресс","contradiction","2","243f7c7e-66c7-11e7-a854-f45c89b91419"
"Анамнез: Состояние после гистерэктомии 13 лет назад по поводу фибромиомы.","Пациентка не переносила операций","contradiction","2","243f81ae-66c7-11e7-97c1-f45c89b91419"
"КАРДИОЛОГИЧЕСКИЙ АНАМНЕЗ: -АКШ: -ПЕРКУТАННЫЕ КОРОНАРНЫЕ ВМЕШАТЕЛЬСТВА: [**2605**] стент ПКФ до операции для замены аортального клапана [**4-/2606**] Последнее катетеризирование сердца [**8-/2610**] показало наличие патентного стента без значимых коронарных повреждений.","у пациента нормальные коронарные артерии","contradiction","2","243f87f8-66c7-11e7-a1f7-f45c89b91419"
"Получала ванко и зосин а также 1 ЕД плазмы и 1 ЕД цельной крови.","У пациента нормальные показатели крови.","contradiction","2","243f8d34-66c7-11e7-ab4f-f45c89b91419"
"Направлен на катетеризацию которая выявила заболевание 3х сосудов.","У пациента нет сердечных заболеваний","contradiction","2","243f92a2-66c7-11e7-a4ab-f45c89b91419"
"Анамнез: История пузырно-мочеточникового рефлюкса в терминальной стадии заболевания почек состояние после пересадки почки в [**2635**].","у пациента нормальные родные почки","contradiction","2","243f981a-66c7-11e7-a68e-f45c89b91419"
"Было кровотечение из раны на затылке.","у пациента нет признаков травмы","contradiction","2","243f9fe8-66c7-11e7-995b-f45c89b91419"
"Пациент отрицает наличие головокружения или боли в животе.","У пациента разрыв аппендикса.","contradiction","2","243fa59c-66c7-11e7-8ed7-f45c89b91419"
"Пневмоторакса не отмечается.","У пациента большой пневмоторакс","contradiction","2","243fa9e2-66c7-11e7-952e-f45c89b91419"
"В Реанимации 360 96/57 130 20 98% при 2л.","Гипертония","contradiction","2","243fae5e-66c7-11e7-951b-f45c89b91419"
"Сейчас проходит перитонеальный диализ 3 раза в день. Перенёс инсульт без остаточного дефицита.","У пациента нормальная функция почек.","contradiction","2","243fb2fa-66c7-11e7-91be-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациентка - 67-летняя женщина с многочисленными медицинскими проблемами страдающая ожирением у которой в течение последнего месяца перед поступлением развилась дисфагия.","У больного нет симптомов.","contradiction","2","243fc126-66c7-11e7-bfce-f45c89b91419"
"В настоящее время пациент бодр но не ориентируется в пространстве. Выполняет команды. Отрицает головную/грудную боль одышку/головокружение боль в животе.","Пациент жалуется на боль в груди и затруднённое дыхание","contradiction","2","243fd366-66c7-11e7-b850-f45c89b91419"
"Пенистые выделения из ЭТТ.","пациент находится на комнатном воздухе","contradiction","2","243fdc4c-66c7-11e7-831f-f45c89b91419"
"Менингиома (поражение выявлено при КТ [**6-30**] в левой перимезенцефалической области находится под наблюдением) аппендэктомия двусторонняя оофорэктомия и гистерэктомия подагра","У пациента есть аппендикс.","contradiction","2","243fe5f4-66c7-11e7-8626-f45c89b91419"
"Переведён в [**Больница 1499**] для дальнейшего лечения.","Пациент никуда не переведён.","contradiction","2","243febf8-66c7-11e7-bf22-f45c89b91419"
"62-летняя женщина с хорошо известной историей аортального стеноза после которой проводились эпизодические эхокардиограммы.","Нормальная сердечная функция и анатомия","contradiction","2","243ff3b4-66c7-11e7-9648-f45c89b91419"
"Кровот в нижних отд жкт вторичное по отношению к язве прямой кишки:[**Дата диапазона 25131**] с язвой прямой кишки сигмоидоскопия и прижигание.","Кровотечения у пациента не было.","contradiction","2","243ff990-66c7-11e7-973e-f45c89b91419"
"Хроническая почечная недостаточность вследствие острой тубулярной нефропатии в [**2700**] трансплантация почки (второй живой родственный почечный трансплантат) Инфекция листерии в [**2701**].","У больного функционируют родные почки.","contradiction","2","244000fe-66c7-11e7-bdbc-f45c89b91419"
"При поступлении у неё была кровоточащая язва размером около 5 мм в средней части большой аневризмы размером 5 см на 3 см.","У пациента нормальная сосудистая сеть","contradiction","2","244009d0-66c7-11e7-947c-f45c89b91419"
"При поступлении ее гематокрит составлял 554 и в анамнезе тоже было значение 554 в связи с полицитемией. На следующий день после поступления она должна была сдать кровь на анализ.","У пациента нормальный уровень гематокрита","contradiction","2","24401498-66c7-11e7-a2a0-f45c89b91419"
"Утверждает что это началось с кровавой рвоты в пятницу и стихло к воскресенью а мелена началась лишь в последние несколько дней.","У пациента нормальный анализ кала на гемокультуру","contradiction","2","244021ec-66c7-11e7-92bd-f45c89b91419"
"После обследования и консилиума принято решение о назначении гастрэктомии.","не является операбельным пациентом","contradiction","2","244033d0-66c7-11e7-ac89-f45c89b91419"
"Отмечает усталость.","У пациента нет жалоб при осмотре","contradiction","2","24403f40-66c7-11e7-95d5-f45c89b91419"
"Никаких изменений зрения или диплопии.","Недавняя потеря зрения","contradiction","2","24404852-66c7-11e7-9f79-f45c89b91419"
"Пациент сообщает что у него головная боль тошнота и рвота 1 раз диплопия.","У пациента нет симптомов","contradiction","2","24405124-66c7-11e7-84ef-f45c89b91419"
"Рвотный рефлекс отсутствовал был интубирован для защиты дыхательных путей с помощью лидокаина векурония фентанила сукцинилхолина и этомидата.","пациент бодрствует","contradiction","2","24405b08-66c7-11e7-a157-f45c89b91419"
"У пациента хроническая диарея.","Пациент отрицает диарею","contradiction","2","244065f6-66c7-11e7-8dc6-f45c89b91419"
"У пациента обнаружен непальпируемый радиальный пульс.","У пациента устойчивый пульс","contradiction","2","24406c9a-66c7-11e7-bbeb-f45c89b91419"
"Пациент отрицает наличие в анамнезе ОНМК ТИА головной боли или обморока.","Пациент перенёс несколько инсультов.","contradiction","2","2440732c-66c7-11e7-a43e-f45c89b91419"
"Он также получал левофлокс 500 мг и флагил 500 мг в связи с опасениями по поводу патологии ЖКТ.","Пациент не получает антибиотики.","contradiction","2","244079f6-66c7-11e7-8715-f45c89b91419"
"На электрокардиограмме изменений QRS не выявлено.","У пациента ИМпST.","contradiction","2","244088da-66c7-11e7-8bcb-f45c89b91419"
"Электрокардиограмма показала повышение ST в нижних отведениях и депрессию ST в V2 и Q-волны в нижних отведениях.","У больного электрокардиограмма в норме.","contradiction","2","24408fc2-66c7-11e7-bb04-f45c89b91419"
"Фибрилляция предсердий начало [**8-19**] снимок [**1-16**] рецидив [**2-18**] 9.","Регулярное сердцебиение","contradiction","2","244096ca-66c7-11e7-a42e-f45c89b91419"
"Согласно отчёту скорой пациент вызвал их с жаобами на затруднённое дыхание.","Пациент не может звонить по телефону.","contradiction","2","24409f6c-66c7-11e7-bf9a-f45c89b91419"
"Она получила 1 единицу СЗП витамин K 10 мг x1 и 20 м/экв хлорида калия.","у пациента нормальное МНО","contradiction","2","2440a6d8-66c7-11e7-98e1-f45c89b91419"
"Декомпрессивная лапаротомия показала массивные расширенные петли кишечника без специфической непроходимости.","У пациента нормальный кишечник.","contradiction","2","2440ad7e-66c7-11e7-9b28-f45c89b91419"
"Полное эндопротезирование левого тазобедренного сустава.","Нет хирургического анамнеза","contradiction","2","2440b506-66c7-11e7-a247-f45c89b91419"
"Наличие положительных контактов с больными на работе.","Пациент не находился в окружении больных людей","contradiction","2","2440bb8c-66c7-11e7-8c33-f45c89b91419"
"Пациент получил 10 единиц ретеплазы два раза по 30 минут.","Пациент не получал тромболитическую терапию","contradiction","2","2440c64a-66c7-11e7-b26e-f45c89b91419"
"55 летняя женщина с синдромом тромбоцитоза после спленэктомии сегодня утром был черный дегтеобразный стул.","у пациента нормальный стул","contradiction","2","2440cdc0-66c7-11e7-954a-f45c89b91419"
"[**Фамилия 12116**] [**3-6**] повреждение лёгких вызванное блеомицином.","Отсутствие в анамнезе рака или нарушения функции лёгких","contradiction","2","2440d61c-66c7-11e7-94f9-f45c89b91419"
"Был установлен катетер.","пациент находится на амбулаторном лечении","contradiction","2","2440dc52-66c7-11e7-ab67-f45c89b91419"
"Пациент был водителем в состоянии алкогольного опьянения не пристегнутый ремнём безопасности. Попал в аварию на большой скорости с переворачиванием автомобиля.","Боль без травм.","contradiction","2","2440ed0a-66c7-11e7-ad5d-f45c89b91419"
"Объём мочеиспускания была низким - 10 куб. см/2 часа.","У пациента нормальная гемодинамика.","contradiction","2","2440f336-66c7-11e7-aa98-f45c89b91419"
"Ей два раза была проведена кардиоверсия с восстановлением нормального синусового ритма.","Пациентка имеет исходный синусовый ритм","contradiction","2","2440fe76-66c7-11e7-a1f8-f45c89b91419"
"МРА головного мозга и шеи показала отсутствие потока выше лепестковой ВСА с обеих сторон с окклюзией левого позвонка.","У пациента нормальные артерии","contradiction","2","2441086c-66c7-11e7-9828-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: Пациент - 70-летний мужчина которого сбила машина двигавшаяся со скоростью около 40 км/ч.","У пациента аппендицит","contradiction","2","24411208-66c7-11e7-9ae2-f45c89b91419"
"Сахарный диабет I типа болеет более 40 лет на инсулиновой помпе.","Пациент имеет отрицательную мед историю","contradiction","2","24411848-66c7-11e7-b1fe-f45c89b91419"
"Ему начали вводить капельницу лидокаина но приступ неустойчивой желудочковой тахикардии продолжался.","у пациента нормальная частота сердечных сокращений","contradiction","2","24411e10-66c7-11e7-9731-f45c89b91419"
"Состояние после протезирования правого тазобедренного сустава.","У пациента нет искусственной аппаратов и протезов в теле.","contradiction","2","24412566-66c7-11e7-ac74-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациентка - женщина 74 лет с метастатической карциномой яичников после тотальной абдоминальной гистерэктомии/двусторонней сальпинго-оофорэктомии оментэктомии илеоцекоктомии на [**3121-9-22**] проведенной доктором [**Фамилия (STitle)**] осложненной перфорацией анастомоза [**3121-12-24**] требовавшей исследования эксплоративной лапаротомии лизиса спаек резекции анастомоза илеостомии и слизистого свища.","Отрицательный ПСГ","contradiction","2","24412e6e-66c7-11e7-8446-f45c89b91419"
"Сегодня О2 составила 85% воздух 96% 2 л маска.","У пациента нормальная функция лёгких.","contradiction","2","24413762-66c7-11e7-8eed-f45c89b91419"
"Продолжает жаловаться на тремор.","У пациента нет аномального дрожания конечностей.","contradiction","2","24413e0c-66c7-11e7-87ae-f45c89b91419"
"По словам жены она услышала глухой удар в другой комнате и обнаружила что пациент дергается на полу.","У пациента в анамнезе нет припадков или обмороков","contradiction","2","24414446-66c7-11e7-bf07-f45c89b91419"
